"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"CREB3L1","CREB3L1",2.54465913348814e-10,6.1746847108141e-10,-154.308634533064,-181.103566212556,7,2,638.781894266614,0,0,FALSE
"DGKZ","DGKZ",7.22893446663853e-25,3.02681596043773e-24,-168.987023662667,-230.491837308661,7,2,11428.5588736618,0,0,FALSE
"LOC101927886","LOC101927886",2.35059704895927e-05,4.39409307825741e-05,-108.479873459602,-122.964777379306,7,2,271.385088822163,0,0,FALSE
"MDK","MDK",3.99089510415353e-45,2.77662298465939e-44,-240.926602113472,-349.924961967679,7,2,31236.9154719822,0,0,FALSE
"CHRM4","CHRM4",5.65238455012683e-17,1.80720547364099e-16,-97.7145918869955,-140.511310490509,7,2,185.400218505455,0,0,FALSE
"RPS10P19","RPS10P19",2.31075441771782e-09,5.38158871068707e-09,-120.501484870349,-144.958555434752,7,2,228.94687081255,0,0,FALSE
"HARBI1","HARBI1",2.36796280311457e-07,4.96349062703918e-07,-120.571004043636,-140.07413117869,7,2,528.569456175524,0,0,FALSE
"ATG13","ATG13",1.69107634415922e-08,3.7688972566281e-08,-160.204219233648,-182.540548053966,7,2,8986.53036020096,0,0,FALSE
"ARHGAP1","ARHGAP1",1.58419557376789e-08,3.53528763508304e-08,-160.911105003433,-183.317195697323,7,2,5052.33695792373,0,0,FALSE
"SELENBP1","SELENBP1",2.17685994370381e-73,2.45646904725889e-72,-228.66085333194,-403.440860801433,7,2,1946.62774276634,0,0,FALSE
"ZNF408","ZNF408",2.7113386411658e-11,6.8815826054523e-11,-161.204124246635,-190.360434153964,7,2,1589.11451750096,0,0,FALSE
"CKAP5","CKAP5",4.13439022161101e-41,2.62604826938837e-40,-228.345007942082,-327.964022834932,7,2,40829.9032868178,0,0,FALSE
"SNORD67","SNORD67",0.000505682318276232,0.000868544347985939,-46.3831212219409,-57.4228828619284,7,2,4.19281819701521,0,0,FALSE
"LRP4-AS1","LRP4-AS1",4.02660638694128e-43,2.6817685135988e-42,-199.07045544427,-303.389533207982,7,2,116.074808109248,0,0,FALSE
"LRP4","LRP4",6.27692283653024e-101,1.03762543922781e-99,-299.673238781201,-538.331598569348,7,2,5965.67442477861,0,0,FALSE
"C11orf49","C11orf49",4.69142689294928e-131,1.04391858829916e-129,-539.263722373376,-847.673955839424,7,2,2916.94675787587,0,0,FALSE
"PACSIN3","PACSIN3",6.11391001371361e-102,1.01886395655099e-100,-243.475473402053,-484.477327990632,7,2,3655.4347095987,0,0,FALSE
"PSMB4","PSMB4",5.86359736194486e-20,2.09696645865243e-19,-192.00616033182,-241.899147583956,7,2,28060.9883237003,0,0,FALSE
"DDB2","DDB2",6.68811174932635e-110,1.21563717855983e-108,-570.975638900586,-830.418565816307,7,2,3486.20408151334,0,0,FALSE
"ACP2","ACP2",9.21126600209163e-28,4.186236233582e-27,-140.186319324021,-208.511890152941,7,2,3618.70731932746,0,0,FALSE
"NR1H3","NR1H3",4.60956622057972e-14,1.31519868970835e-13,-123.525127157539,-159.358377268022,7,2,1225.2486273628,0,0,FALSE
"MADD","MADD",3.42878538439669e-12,9.03617140454574e-12,-181.88131175169,-213.209718609147,7,2,4933.76106520782,0,0,FALSE
"MYBPC3","MYBPC3",6.81832819044889e-29,3.19032842543699e-28,-56.7985289032554,-127.783967238126,7,2,16.6288806931808,0,0,FALSE
"SPI1","SPI1",8.83116060283173e-21,3.24587483250203e-20,-80.6067137901435,-132.449136384135,7,2,15.5991962000451,0,0,FALSE
"SLC39A13","SLC39A13",2.58286046443641e-08,5.69839320279513e-08,-143.564875375863,-165.448301229825,7,2,1733.07175704931,0,0,FALSE
"POGZ","POGZ",0.000874523165121367,0.00147464396247286,-177.190664516375,-187.602605633928,7,2,6338.34271341041,0,0,FALSE
"PSMC3","PSMC3",2.48477032662144e-65,2.48985281138044e-64,-237.927993277006,-393.986100156653,7,2,21151.7441656794,0,0,FALSE
"CELF1","CELF1",1.88849760582553e-26,8.26147435982896e-26,-187.940813368274,-253.177498059375,7,2,30458.9572043141,0,0,FALSE
"KBTBD4","KBTBD4",4.77985959052564e-15,1.41778766499176e-14,-141.458109291747,-179.650767927839,7,2,2214.49941575103,0,0,FALSE
"NDUFS3","NDUFS3",3.61891504853021e-10,8.72241898811306e-10,-159.78001504654,-186.202549309727,7,2,5809.65932511396,0,0,FALSE
"C1QTNF4","C1QTNF4",3.1402478398787e-12,8.29063037486539e-12,-108.164437574495,-139.585017413822,7,2,148.068128628029,0,0,FALSE
"MTCH2","MTCH2",0.00056918616401751,0.000973984951212709,-172.455874548694,-183.360457304211,7,2,12717.0412731358,0,0,FALSE
"AGBL2","AGBL2",9.72280311015226e-62,9.14862415818991e-61,-204.25366854698,-351.957741768062,7,2,260.646759936795,0,0,FALSE
"FNBP4","FNBP4",2.2263870588755e-12,5.9163926121986e-12,-167.592377345643,-199.37345832634,7,2,7759.76806407645,0,0,FALSE
"NUP160","NUP160",0.00385939209110846,0.00620151080896967,-204.89061438164,-213.572425317551,7,2,20711.7747907496,0,0,FALSE
"PTPRJ","PTPRJ",7.22524582181781e-05,0.000131088975846077,-163.257136265693,-176.493283884188,7,2,5304.84106179072,0,0,FALSE
"CGN","CGN",1.34518926756744e-06,2.70360617119913e-06,-195.245451934046,-212.867312192761,7,2,10780.6128896932,0,0,FALSE
"TUFT1","TUFT1",1.36851367415641e-277,8.78096414251335e-276,-584.725117393448,-1231.6534510747,7,2,3574.11039059781,0,0,FALSE
"LOC100507606","LOC100507606",1.78109621155003e-06,3.55654583184968e-06,-47.9895968433498,-65.305988563722,7,2,5.8059984560206,0,0,FALSE
"FOLH1","FOLH1",7.68920635281805e-12,1.99371566552149e-11,-93.4189271024236,-123.899897140087,7,2,48.6634671914532,0,0,FALSE
"SNX27","SNX27",3.93483389034924e-31,1.95967045921976e-30,-176.496220237048,-252.742364666741,7,2,7766.98298474029,0,0,FALSE
"RIIAD1","RIIAD1",1.23634519705157e-13,3.45949931310401e-13,-77.0297255842268,-111.833874881258,7,2,27.9219381560133,0,0,FALSE
"APITD1","APITD1",1.73664533493202e-27,7.81085470300304e-27,-142.8814571623,-210.558825215801,7,2,1338.45914254274,0,0,FALSE
"MRPL9","MRPL9",1.24825819357003e-15,3.79407057594563e-15,-161.081823967366,-200.669594371242,7,2,5695.4511350267,0,0,FALSE
"OAZ3","OAZ3",9.51405380599332e-10,2.25126307302286e-09,-79.2346550479138,-104.633568913958,7,2,54.2476329498013,0,0,FALSE
"TDRKH","TDRKH",0.000393676196523931,0.000680597605496196,-159.805828040057,-171.130998999703,7,2,3136.93486621037,0,0,FALSE
"OR7E5P","OR7E5P",0.00367520444746341,0.00591571059049041,-59.0791347184513,-67.8187268326932,7,2,12.7191143092158,0,0,FALSE
"RORC","RORC",1.14851765842819e-24,4.78363029582582e-24,-72.1901389264992,-133.220560517197,7,2,28.4001003433607,0,0,FALSE
"C2CD4D","C2CD4D",0.000240475758937251,0.000421717333262139,-77.9155312602649,-89.7999752356382,7,2,67.639826878257,0,0,FALSE
"LOC100132111","LOC100132111",8.42931223938023e-10,1.99918438211014e-09,-117.325300754953,-142.852538134968,7,2,214.603247524049,0,0,FALSE
"APITD1-CORT","APITD1-CORT",0.000148249490566573,0.000263941391829025,-105.621904302432,-118.052127787229,7,2,178.471201126501,0,0,FALSE
"THEM5","THEM5",5.95790880683776e-19,2.05359548252662e-18,-100.786073373804,-148.288362551647,7,2,231.56925017938,0,0,FALSE
"LRRC55","LRRC55",5.53030258383662e-101,9.15674509897798e-100,-149.674096580385,-388.459891087393,7,2,431.162018482321,0,0,FALSE
"APLNR","APLNR",1.31129553995926e-82,1.70115654685846e-81,-72.6573804241176,-268.839863613334,7,2,56.7994809847626,0,0,FALSE
"THEM4","THEM4",9.58306872383319e-78,1.15082587557846e-76,-164.019666382035,-348.914404615734,7,2,1095.41189222409,0,0,FALSE
"SSRP1","SSRP1",9.67569189650326e-07,1.96009766328704e-06,-209.335135550903,-227.315025172701,7,2,45180.7468678127,0,0,FALSE
"P2RX3","P2RX3",0.00029017867370878,0.000505919354122364,-70.8323340849318,-82.5039953990061,7,2,26.4849529065523,0,0,FALSE
"SLC43A3","SLC43A3",2.57624751183973e-106,4.51508954900112e-105,-407.961996247439,-659.099969916193,7,2,3281.16557153943,0,0,FALSE
"RTN4RL2","RTN4RL2",5.53494208748596e-12,1.44558616946839e-11,-135.530873754373,-166.35692513878,7,2,492.437756374178,0,0,FALSE
"SLC43A1","SLC43A1",2.71799322974306e-235,1.36399065121236e-233,-341.724860089561,-891.013445748205,7,2,3007.55336704662,0,0,FALSE
"TIMM10","TIMM10",2.74618063437496e-19,9.58229202020512e-19,-183.329127801456,-231.630429602285,7,2,2840.30379242896,0,0,FALSE
"SMTNL1","SMTNL1",1.51591792206167e-29,7.22114135338621e-29,-75.0411637842358,-147.5618466824,7,2,64.7464128051869,0,0,FALSE
"UBE2L6","UBE2L6",1.15460565585833e-65,1.16149264526583e-64,-247.275719197711,-404.107619347081,7,2,6131.44913468293,0,0,FALSE
"SERPING1","SERPING1",0.00079171198441083,0.00134020441942033,-160.167603363707,-170.693931259361,7,2,2054.81560336676,0,0,FALSE
"CLP1","CLP1",3.4796967287939e-10,8.39670681319516e-10,-147.644978259902,-174.109008252638,7,2,2735.19268479846,0,0,FALSE
"ZDHHC5","ZDHHC5",3.08848026726032e-37,1.79273587527657e-36,-194.300451462227,-284.859254592426,7,2,9102.45878990665,0,0,FALSE
"MED19","MED19",4.98558959772878e-12,1.30453795468167e-11,-137.855155328293,-168.790894471902,7,2,1553.57125776926,0,0,FALSE
"TMX2","TMX2",1.12560053482391e-15,3.43105277098965e-15,-184.849351107222,-224.544516507191,7,2,9243.37211199579,0,0,FALSE
"S100A10","S100A10",1.24997446479033e-15,3.79891303858435e-15,-199.75583821603,-239.3421819198,7,2,4007.90988240982,0,0,FALSE
"C11orf31","C11orf31",3.87412586551994e-13,1.06149810535815e-12,-170.028959470564,-203.640137928475,7,2,10779.2837639604,0,0,FALSE
"BTBD18","BTBD18",2.9528877631485e-08,6.49525871527704e-08,-101.626832350048,-123.366958170099,7,2,149.367044377359,0,0,FALSE
"CTNND1","CTNND1",2.3490087663799e-09,5.46861714994214e-09,-221.655314112807,-246.094937701922,7,2,33793.4540363734,0,0,FALSE
"S100A11","S100A11",3.09169714127741e-42,2.01093885924646e-41,-184.463999563501,-286.714949128182,7,2,4824.52514638855,0,0,FALSE
"LPXN","LPXN",4.45000902767344e-15,1.32172676952252e-14,-98.9059623524458,-137.172967866669,7,2,194.612740039425,0,0,FALSE
"ZFP91","ZFP91",1.83841157520915e-12,4.90523873482147e-12,-160.505242755957,-192.486950061124,7,2,8703.99525008961,0,0,FALSE
"GLYATL2","GLYATL2",1.36134454680812e-09,3.20091244462434e-09,-73.6843486171453,-98.7032401463813,7,2,37.2680126008721,0,0,FALSE
"GLYATL1","GLYATL1",7.87525137107063e-32,3.99628219443198e-31,-167.356795468278,-245.243183514925,7,2,841.235421789307,0,0,FALSE
"LOC283194","LOC283194",5.12156763393273e-07,1.0539904106559e-06,-77.1345566641196,-95.8040671393524,7,2,38.4977577481801,0,0,FALSE
"LOC100131107","LOC100131107",0.00425825087162955,0.00682217590589197,-47.7503174146366,-56.3157301529961,7,2,5.69355580991181,0,0,FALSE
"FAM111B","FAM111B",1.73717657034335e-69,1.85260817175214e-68,-200.002584618268,-365.718462041117,7,2,6189.78603623203,0,0,FALSE
"LOC101927204","LOC101927204",2.51832741699559e-76,2.95750148670986e-75,-325.770372770464,-507.36951312684,7,2,484.547986471245,0,0,FALSE
"FAM111A","FAM111A",4.45603781517393e-13,1.21769696378354e-12,-173.108560674362,-206.573448349445,7,2,6403.02910013862,0,0,FALSE
"DTX4","DTX4",3.83435399598333e-24,1.5709500514806e-23,-156.527417837259,-216.322131397899,7,2,5161.32031416328,0,0,FALSE
"MPEG1","MPEG1",8.82563161644023e-06,1.69478265665875e-05,-65.6367501356862,-81.2022407308197,7,2,22.2390720216498,0,0,FALSE
"CORT","CORT",0.000444038271041832,0.000765563552827443,-68.7056148979443,-79.8936777624205,7,2,30.7558024201359,0,0,FALSE
"TCHH","TCHH",7.39905102529063e-07,1.50800311558836e-06,-106.938133993977,-125.209086574499,7,2,85.6400561662318,0,0,FALSE
"PATL1","PATL1",0.000135573561618675,0.000241847686968219,-154.010283056818,-166.541046326642,7,2,2453.57073529336,0,0,FALSE
"STX3","STX3",1.06552989849427e-38,6.40667236649689e-38,-300.416465228972,-394.397094536742,7,2,12177.176530571,0,0,FALSE
"MRPL16","MRPL16",1.33960615850772e-32,6.93346719269223e-32,-177.168804695667,-256.860479614259,7,2,5470.66791819552,0,0,FALSE
"MS4A7","MS4A7",0.00146612080199273,0.00243221276671155,-64.151323215044,-73.9662868724435,7,2,22.1842028340824,0,0,FALSE
"MS4A12","MS4A12",5.5718676107578e-06,1.08201440930484e-05,-59.2669728292838,-75.3373503608371,7,2,7.1693218286686,0,0,FALSE
"HRNR","HRNR",0.00317509448880258,0.00513778331714539,-36.3673247680866,-45.2793879984905,7,2,2.49892779041932,0,0,FALSE
"MS4A15","MS4A15",1.85397747471809e-42,1.21381643619483e-41,-105.938796980472,-208.708652694123,7,2,40.8298696658003,0,0,FALSE
"MS4A10","MS4A10",8.05468389205926e-06,1.54982362194903e-05,-87.4727841301269,-103.138734266779,7,2,79.5818170817341,0,0,FALSE
"CCDC86","CCDC86",0.000945553399761662,0.00159102685513271,-185.042435414255,-195.364464025927,7,2,4067.8595604375,0,0,FALSE
"TMEM109","TMEM109",2.10473441869483e-46,1.50366709176339e-45,-147.519162175957,-259.500061744103,7,2,2584.97926616425,0,0,FALSE
"TMEM132A","TMEM132A",3.29598774710688e-10,7.95900710734368e-10,-211.194528815211,-237.715925970278,7,2,7347.98993698455,0,0,FALSE
"SLC15A3","SLC15A3",1.00146134933127e-99,1.61992146878465e-98,-140.123816838171,-375.994878489837,7,2,1232.02662807384,0,0,FALSE
"CD6","CD6",2.28165712937454e-07,4.78746236888207e-07,-57.7098631693707,-77.2530422527177,7,2,15.5817688516734,0,0,FALSE
"VPS37C","VPS37C",3.05169029502074e-06,6.01701383602026e-06,-131.900183263046,-148.629299547664,7,2,1795.36191659637,0,0,FALSE
"PGA5","PGA5",5.32247526210577e-05,9.74881626198043e-05,-67.2669048984127,-80.8441261371832,7,2,32.2289373891667,0,0,FALSE
"DDB1","DDB1",2.47987845028302e-10,6.02222744598984e-10,-203.831378714534,-230.653566836794,7,2,64284.9386102905,0,0,FALSE
"DAK","DAK",1.21288793075954e-15,3.69092488730347e-15,-208.944382605343,-248.562000234524,7,2,4186.59554157264,0,0,FALSE
"CYB561A3","CYB561A3",7.38307275167404e-22,2.8072412755318e-21,-148.646034903251,-203.040885612302,7,2,1221.38666965865,0,0,FALSE
"TMEM138","TMEM138",1.20987141510865e-07,2.57501286011298e-07,-136.564768096991,-156.791369361196,7,2,1014.10275271793,0,0,FALSE
"TMEM216","TMEM216",3.03704615553205e-09,7.03590718346988e-09,-144.124129240264,-168.290685336367,7,2,2167.9879325119,0,0,FALSE
"CPSF7","CPSF7",7.36211104553324e-08,1.58571312162951e-07,-175.549741136067,-196.310322875047,7,2,9088.72440797719,0,0,FALSE
"SDHAF2","SDHAF2",1.13557979528295e-22,4.44594687578557e-22,-144.063093062863,-200.38117662875,7,2,3233.7132304969,0,0,FALSE
"PPP1R32","PPP1R32",4.13389060804353e-56,3.51859530711659e-55,-175.774197343476,-310.379706023097,7,2,85.1998975071702,0,0,FALSE
"FLG2","FLG2",1.28644540705552e-05,2.44434923339005e-05,-71.05971732917,-86.2104332528537,7,2,30.2535425122134,0,0,FALSE
"LRRC10B","LRRC10B",3.8538381268625e-22,1.47954977123221e-21,-78.6606154263186,-133.723566425224,7,2,63.7748862760333,0,0,FALSE
"SYT7","SYT7",1.04224344585791e-207,4.26049794298181e-206,-273.560625989261,-759.150816809287,7,2,2877.9087549522,0,0,FALSE
"LOC101927495","LOC101927495",1.26302550073804e-06,2.5424443014139e-06,-51.4597647372139,-69.150151695621,7,2,7.06266395963027,0,0,FALSE
"RPLP0P2","RPLP0P2",8.56433838414358e-05,0.000154628042324689,-91.9432533757227,-104.989254241864,7,2,135.308080799935,0,0,FALSE
"DAGLA","DAGLA",8.14544285987276e-27,3.60213215337803e-26,-188.592393604103,-254.689340330424,7,2,1306.21546801585,0,0,FALSE
"MYRF","MYRF",1.49462174806394e-06,2.9936083464532e-06,-137.521540631222,-155.028817262234,7,2,646.913558782071,0,0,FALSE
"LOC100129473","LOC100129473",0.00136511841707629,0.00226953510591605,-74.8324505588144,-84.7301825241817,7,2,25.9038221275926,0,0,FALSE
"FEN1","FEN1",4.234465321991e-29,1.9931112281929e-28,-170.870603167153,-242.342500292297,7,2,14755.9224303367,0,0,FALSE
"FADS1","FADS1",2.37121674931882e-30,1.15704130488896e-29,-195.248452267141,-269.662474458799,7,2,26091.880715563,0,0,FALSE
"FADS2","FADS2",1.62379879783161e-233,8.01844836759629e-232,-717.701151845698,-1262.88847154793,7,2,50925.3526292821,0,0,FALSE
"FADS3","FADS3",2.66830622293331e-42,1.73995214363809e-41,-177.196342558317,-279.59673783546,7,2,2830.83856810182,0,0,FALSE
"RAB3IL1","RAB3IL1",8.57807170409247e-33,4.46074181977095e-32,-123.47649020909,-203.622335117173,7,2,408.706937969808,0,0,FALSE
"BEST1","BEST1",6.03540277603918e-95,9.1713754739979e-94,-346.508430406899,-571.301122050229,7,2,495.697869843991,0,0,FALSE
"LOC399900","LOC399900",5.16442204847327e-06,1.00529522347544e-05,-93.5725892727194,-109.726186672376,7,2,84.9819740313316,0,0,FALSE
"INCENP","INCENP",3.68816522567345e-09,8.50985671052329e-09,-181.670348234125,-205.630305553491,7,2,9538.19988561864,0,0,FALSE
"ASRGL1","ASRGL1",5.76187261055322e-48,4.24108453087298e-47,-175.859489250691,-291.486122300399,7,2,2022.38371922316,0,0,FALSE
"DFFA","DFFA",1.98698402789513e-05,3.73382172752846e-05,-165.856601501473,-180.52742340653,7,2,9372.37331839224,0,0,FALSE
"LOC101929364","LOC101929364",6.72316616219298e-17,2.14290072564042e-16,-92.0670730092661,-134.684146154492,7,2,138.78771737305,0,0,FALSE
"AHNAK","AHNAK",9.53422372414802e-111,1.7494336908346e-109,-382.40484753363,-643.807045251131,7,2,9972.71435769297,0,0,FALSE
"LOC101927617","LOC101927617",0.000604327959041405,0.00103143138859121,-54.1035210486176,-64.9395626175789,7,2,5.02093030688807,0,0,FALSE
"EEF1G","EEF1G",2.6135069396176e-68,2.73518700160794e-67,-284.266227978884,-447.246269458558,7,2,262162.49186996,0,0,FALSE
"TUT1","TUT1",2.07170594305985e-10,5.04888349026028e-10,-147.450323369558,-174.462553244461,7,2,4064.98234155527,0,0,FALSE
"MTA2","MTA2",2.21452032353052e-35,1.23280556899571e-34,-194.757822787538,-280.971167498361,7,2,22431.942084951,0,0,FALSE
"EML3","EML3",5.13938557251621e-22,1.96453872832013e-21,-189.030144480411,-243.797297556909,7,2,1608.53701490826,0,0,FALSE
"ROM1","ROM1",0.00582270447549083,0.00921806248920613,-79.7581735631868,-87.9514862607078,7,2,87.6073096783468,0,0,FALSE
"B3GAT3","B3GAT3",8.17809959885192e-41,5.16790925305829e-40,-169.171167845015,-268.097704339231,7,2,2066.17716178263,0,0,FALSE
"C11orf48","C11orf48",2.2292079088193e-23,8.9281136374111e-23,-176.92807642322,-234.917344840157,7,2,6108.75167671701,0,0,FALSE
"METTL12","METTL12",4.75638712088015e-07,9.80931344548775e-07,-148.336977725452,-167.086545538288,7,2,1726.9689888032,0,0,FALSE
"SNORA57","SNORA57",2.57925631777426e-11,6.55119642296657e-11,-173.087575574229,-202.296437126515,7,2,1847.67028248506,0,0,FALSE
"C11orf83","C11orf83",1.14693434907106e-29,5.48378540904419e-29,-136.596062801289,-209.40147159221,7,2,2395.16680826885,0,0,FALSE
"UBXN1","UBXN1",0.000130964509571116,0.000233801345377913,-181.203896245155,-193.773540288872,7,2,8922.54337226056,0,0,FALSE
"LRRN4CL","LRRN4CL",2.51263637026082e-19,8.78526071092779e-19,-100.296754990805,-148.689721073628,7,2,143.63751276847,0,0,FALSE
"BSCL2","BSCL2",1.10516668895276e-36,6.3469965614345e-36,-240.508564801614,-329.77107832751,7,2,7942.92806662014,0,0,FALSE
"GNG3","GNG3",1.79323291693229e-75,2.07905888487157e-74,-147.175696065742,-326.795477806505,7,2,417.102143947631,0,0,FALSE
"TTC9C","TTC9C",1.03247627069755e-13,2.90238775321418e-13,-157.173414298828,-192.165617972689,7,2,2243.8054293891,0,0,FALSE
"ZBTB3","ZBTB3",1.80569656892976e-147,4.65574045170251e-146,-500.117690337959,-846.497701785981,7,2,5267.75463365648,0,0,FALSE
"POLR2G","POLR2G",2.09998810431792e-31,1.05402395289582e-30,-201.535441882067,-278.421905018511,7,2,8297.32678251471,0,0,FALSE
"TAF6L","TAF6L",9.05030176707742e-07,1.83572634427248e-06,-142.953540785068,-161.005962716056,7,2,2698.56189385574,0,0,FALSE
"TMEM223","TMEM223",2.18999788286286e-21,8.20564582479015e-21,-132.600453987521,-185.877434321199,7,2,1717.50204706963,0,0,FALSE
"NXF1","NXF1",1.54646375481997e-11,3.95922943716371e-11,-172.751960459899,-202.498816887056,7,2,5367.25834527897,0,0,FALSE
"STX5","STX5",4.58329850241784e-14,1.30806678084078e-13,-174.215685377816,-210.054892808113,7,2,2498.4643992538,0,0,FALSE
"WDR74","WDR74",3.82777171586767e-46,2.71578203372009e-45,-239.765504316943,-351.140241223601,7,2,7212.98648224031,0,0,FALSE
"RNU2-2P","RNU2-2P",1.10456743343728e-06,2.23176855634533e-06,-227.551060738793,-245.387134598564,7,2,26312.2803813805,0,0,FALSE
"SNHG1","SNHG1",0.000128872678145424,0.000230160144991737,-189.863270276441,-202.45100944117,7,2,16981.9854281676,0,0,FALSE
"SLC3A2","SLC3A2",5.7794838992876e-83,7.53261028647438e-82,-374.418646249292,-571.426682684865,7,2,37803.9401498382,0,0,FALSE
"CHRM1","CHRM1",6.31223877587145e-06,1.22140830933994e-05,-72.1012744414391,-88.0348420353636,7,2,43.3481490478558,0,0,FALSE
"HRASLS5","HRASLS5",0,0,-788.630155938678,-1557.37957091028,7,2,767.904058651064,0,0,FALSE
"LGALS12","LGALS12",3.57483747693369e-49,2.69756012348667e-48,-147.532923695085,-265.975267544971,7,2,58.1835642117188,0,0,FALSE
"TMSB4XP5","TMSB4XP5",0.000582811160753712,0.000996471156963149,-48.9811078825898,-59.8586334431525,7,2,7.48431735809701,0,0,FALSE
"RARRES3","RARRES3",9.05590920068361e-63,8.67181277259381e-62,-101.670276293543,-251.771982921112,7,2,52.1370206790505,0,0,FALSE
"PLA2G16","PLA2G16",5.66637157260884e-69,5.98703272322584e-68,-160.514329643945,-325.037146448101,7,2,4397.83725748604,0,0,FALSE
"ATL3","ATL3",3.97614194854479e-18,1.3301069689783e-17,-152.18929102401,-197.731540477499,7,2,5614.60223103129,0,0,FALSE
